"URL","File Size","Outlinks","Content Tyoe"
"https://www.wsj.com/articles/czech-election-highlights-allure-of-russia-for-eastern-europe-1515758994","967565","143","text/html"
"https://www.wsj.com/articles/renzis-comeback-hopes-fade-as-italys-self-styled-demolition-man-sinks-in-polls-1515844800","967902","141","text/html"
"https://www.wsj.com/articles/citigroup-results-5-things-to-watch-1515848400","956070","143","text/html"
"https://www.wsj.com/articles/new-csx-chief-has-unfinished-work-on-railroad-1515844800","957805","142","text/html"
"https://www.wsj.com/articles/traveling-to-cuba-is-still-easier-than-you-think-1515694877","1017038","151","text/html"
"https://www.wsj.com/articles/hawaii-officials-mistakenly-warn-of-inbound-missile-1515869701","969278","142","text/html"
"https://www.wsj.com/articles/mississippi-considers-two-flag-solution-to-confederate-flag-issue-1515844800","956445","137","text/html"
"https://www.wsj.com/articles/pepper-and-salt-1515785595","945189","132","text/html"
"https://www.wsj.com/articles/canada-scales-back-carbon-tax-plans-1533150307?mod=article_inline&page=1&pos=1","957353","139","text/html"
"https://www.wsj.com/articles/kinder-morgan-threatens-to-halttrans-mountain-pipeline-expansion-1523230766?mod=article_inline","960184","140","text/html"
"https://www.wsj.com/amp/articles/canada-backtracks-on-a-carbon-tax-1534110070","50602","34","text/html"
"https://www.wsj.com/articles/the-trump-spending-binge-1518208134","956937","145","text/html"
"https://www.wsj.com/articles/u-s-navy-probes-suspected-drug-selling-use-among-sailors-in-japan-1518210550","955228","134","text/html"
"https://www.wsj.com/articles/gamestop-fires-two-executives-days-after-naming-new-ceo-1518188472","955746","136","text/html"
"https://www.wsj.com/articles/review-martin-amis-and-the-rub-of-time-1518211944","957763","132","text/html"
"https://www.wsj.com/articles/cullen-murphy-1518211595","954430","132","text/html"
"https://www.wsj.com/articles/the-fbi-was-desperate-for-somebody-to-spy-on-1518216629","955575","132","text/html"
"https://www.wsj.com/articles/bojs-kuroda-to-be-reappointed-governor-1518227659","955615","134","text/html"
"https://www.wsj.com/articles/south-korea-prepares-to-dazzle-in-winter-olympics-opening-ceremony-1518174694","958523","130","text/html"
"https://www.wsj.com/articles/oil-falls-further-amid-fears-of-surging-u-s-output-1518177201","960776","135","text/html"
"https://www.wsj.com/articles/mysteries-boom-town-1518211829","951317","132","text/html"
"https://www.wsj.com/articles/risk-for-men-in-mentoring-women-at-work-1518210026","950234","132","text/html"
"https://www.wsj.com/articles/review-when-the-marshall-plan-helped-plot-a-new-course-for-the-west-1518212300","961555","132","text/html"
"https://www.wsj.com/articles/tower-power-1518197690","953648","129","text/html"
"https://www.wsj.com/articles/what-some-people-say-about-orange-juice-and-flu-prevention-1518188164","956704","137","text/html"
"https://www.wsj.com/articles/gop-focuses-on-russia-allegations-that-reached-steele-1518204956","964682","137","text/html"
"https://www.wsj.com/articles/a-trial-drug-may-have-helped-my-late-daughter-1518209834","950227","133","text/html"
"https://www.wsj.com/articles/holding-the-fbi-accountable-for-its-actions-1518210096","953321","133","text/html"
"https://www.wsj.com/articles/review-on-the-trail-of-cupids-arrow-to-the-amorous-heart-1518212063","959099","132","text/html"
"https://www.wsj.com/articles/john-kelly-faces-scrutiny-as-trump-questions-response-to-abuse-allegations-1518191946","967025","142","text/html"
"https://www.wsj.com/articles/u-s-government-bonds-strengthen-as-selling-pauses-1518196137","959066","134","text/html"
"https://www.wsj.com/articles/review-the-natural-histories-of-the-lost-species-1518211516","955184","132","text/html"
"https://www.wsj.com/articles/trump-moves-to-cut-costs-for-prescription-drugs-1518187386","957227","136","text/html"
"https://www.wsj.com/articles/macron-tested-as-two-ministers-face-sexual-assault-allegations-1518221625","958834","137","text/html"
"https://www.wsj.com/articles/art-of-the-airport-tower-1518197999","981549","138","text/html"
"https://www.wsj.com/articles/egypt-starts-anti-isis-operation-in-restive-sinai-1518191229","958464","138","text/html"
"https://www.wsj.com/articles/with-lady-bird-laurie-metcalf-steps-back-into-the-spotlight-1518195600","963930","144","text/html"
"https://www.wsj.com/articles/kims-sister-act-the-rapid-ascent-of-north-koreas-new-top-aide-1518181299","1046562","149","text/html"
"https://www.wsj.com/articles/white-house-budget-to-project-3-growth-1518211267","983579","137","text/html"
"https://www.wsj.com/articles/south-korean-women-declare-us-too-1518172206","1050670","143","text/html"
"https://www.wsj.com/articles/how-the-flu-can-turn-deadly-q-a-1518218851","956391","139","text/html"
"https://www.wsj.com/articles/amid-tense-geopolitical-backdrop-pyeongchang-opening-ceremony-stresses-harmony-1518176121","978610","141","text/html"
"https://www.wsj.com/articles/review-building-the-source-of-americas-cash-flows-and-liquid-assets-1518212245","959563","132","text/html"
"https://www.wsj.com/articles/lessons-of-a-bipartisan-budget-blowout-1518221044","953424","133","text/html"
"https://www.wsj.com/articles/amazon-names-nbc-entertainment-president-jennifer-salke-to-head-amazon-studios-1518202879","964722","142","text/html"
"https://www.wsj.com/articles/getting-to-us-review-the-saints-of-the-sidelines-1522604808","960702","134","text/html"
"https://www.wsj.com/articles/hospitals-fear-competitive-threat-from-potential-walmart-humana-deal-1522587600","966182","147","text/html"
"https://www.wsj.com/articles/global-economy-week-ahead-eurozone-inflation-u-s-jobs-australia-rate-decision-1522609201","954478","135","text/html"
"https://www.wsj.com/articles/the-rising-barriers-to-global-dealmaking-1522591380","961558","145","text/html"
"https://www.wsj.com/articles/villanova-beats-kansas-now-one-step-from-championship-1522562427","957241","135","text/html"
"https://www.wsj.com/articles/trump-doesnt-need-advice-on-negotiating-with-kim-jong-un-1522604461","950938","133","text/html"
"https://www.wsj.com/articles/worried-about-a-global-markets-meltdown-try-iraqi-stocks-1522580403","964417","146","text/html"
"https://www.wsj.com/articles/notable-quotable-john-kasich-populist-1522605242","950824","133","text/html"
"https://www.wsj.com/articles/political-winds-shift-in-argentina-1522605143","955560","134","text/html"
"https://www.wsj.com/articles/mall-vacancies-reach-six-year-high-as-retail-slump-batters-local-economies-1522615729","962199","145","text/html"
"https://www.wsj.com/articles/egypts-92-president-1522612723","950949","133","text/html"
"https://www.wsj.com/articles/torrid-box-office-run-of-black-panther-underscores-a-growing-hollywood-problem-1522600746","1146916","144","text/html"
"https://www.wsj.com/articles/why-teachers-strikes-are-becoming-a-nationwide-movement-1522584001","965369","140","text/html"
"https://www.wsj.com/articles/to-counter-china-u-s-looks-to-invest-billions-more-overseas-1535728206?mod=article_inline&page=1&pos=1","976328","142","text/html"
"https://www.wsj.com/articles/beijing-spins-a-web-of-chinese-infrastructure-1484560801?mod=article_inline","967570","151","text/html"
"https://www.wsj.com/articles/sri-lanka-to-sell-80-stake-in-strategically-placed-harbor-to-chinese-1481226344?mod=article_inline","962498","138","text/html"
"https://www.wsj.com/articles/trump-calls-for-allies-to-increase-defense-spending-at-start-of-nato-summit-1531297516?mod=article_inline","1010430","148","text/html"
"https://www.wsj.com/articles/darwin-evolves-u-s-military-turns-australian-outpost-into-asia-launchpad-1527154203?mod=article_inline","943550","54","text/html"
"https://www.wsj.com/articles/americans-return-to-guadalcanal-this-time-to-face-beijing-1536411601","1085491","152","text/html"
"https://www.wsj.com/articles/no-way-huawei-australia-looks-to-cut-chinas-line-into-south-pacific-1524214738?mod=article_inline","960423","140","text/html"
"https://www.wsj.com/articles/new-zealand-buys-boeing-surveillance-jets-to-counter-chinese-buildup-1531114948?mod=article_inline","959864","142","text/html"
"https://www.wsj.com/news/author/7523","337823","120","text/html"
"https://www.wsj.com/amp/articles/americans-return-to-guadalcanal-this-time-to-face-beijing-1536411601","57944","36","text/html"
"https://www.wsj.com/articles/parkland-shooting-suspect-says-he-heard-voices-1533597512","954189","133","text/html"
"https://www.wsj.com/articles/california-fires-worsen-prompting-talk-of-shifts-in-development-1533595595","1092283","144","text/html"
"https://www.wsj.com/articles/meet-pepsicos-next-ceo-ramon-laguarta-1533553260","959719","140","text/html"
"https://www.wsj.com/articles/fertility-issue-u-s-population-is-growing-1533584823","950403","134","text/html"
"https://www.wsj.com/articles/hardly-anyone-wants-to-admit-america-is-beating-poverty-1533596075","956548","132","text/html"
"https://www.wsj.com/articles/iranians-protest-economic-woes-as-new-u-s-sanctions-loom-1533560897","992489","143","text/html"
"https://www.wsj.com/articles/the-nfls-new-safety-rule-has-resulted-in-an-existential-crisis-1533571789","962000","140","text/html"
"https://www.wsj.com/articles/whats-news-business-finance-1533613223","946941","140","text/html"
"https://www.wsj.com/articles/sothebys-sales-climb-boosted-by-private-and-online-buyers-1533578901","887808","43","text/html"
"https://www.wsj.com/articles/tourists-flee-indonesian-island-after-earthquake-as-search-for-survivors-continues-1533573318","979696","138","text/html"
"https://www.wsj.com/articles/chinas-didi-bets-1-billion-on-auto-services-sector-1533551326","956055","137","text/html"
"https://www.wsj.com/articles/alcoa-requests-exemption-from-aluminum-tariff-1533587529","958277","142","text/html"
"https://www.wsj.com/articles/head-over-heels-struggles-on-broadway-1533598531","955479","135","text/html"
"https://www.wsj.com/articles/the-enemy-of-the-t-shirt-1533595924","952204","132","text/html"
"https://www.wsj.com/articles/dianne-feinstein-and-the-spy-1533578452","958857","150","text/html"
"https://www.wsj.com/articles/independence-talk-tests-limits-of-free-speech-in-hong-kong-1533557488","960911","138","text/html"
"https://www.wsj.com/articles/donald-and-the-di-spy-1533598269","953871","135","text/html"
"https://www.wsj.com/articles/pepsico-ceo-indra-nooyi-to-step-aside-1533553261","1044355","154","text/html"
"https://www.wsj.com/articles/apple-removes-infowars-from-podcast-directory-1533538681","963542","145","text/html"
"https://www.wsj.com/articles/turkish-lira-falls-to-fresh-lows-against-u-s-dollar-1533582088","969175","132","text/html"
"https://www.wsj.com/articles/denmark-launches-criminal-probe-of-danske-bank-1533572954","954927","136","text/html"
"https://www.wsj.com/articles/u-s-corporate-tax-cuts-likely-to-hit-other-countries-bottom-lines-1533556800","983595","138","text/html"
"https://www.wsj.com/articles/arab-leaders-need-to-step-up-to-avert-war-in-gaza-1533596034","956718","133","text/html"
"https://www.wsj.com/articles/the-bumps-on-hsbcs-road-to-better-growth-1533558963","965171","138","text/html"
"https://www.wsj.com/articles/a-team-comfortable-with-letting-trump-be-trump-1533566155","960629","140","text/html"
"https://www.wsj.com/articles/doj-says-judge-ignored-economics-common-sense-in-allowing-at-t-time-warner-deal-1533585058","964700","136","text/html"
"https://www.wsj.com/articles/whats-news-world-wide-1533613638","944058","138","text/html"
"https://www.wsj.com/articles/u-s-government-bonds-edge-higher-as-volatility-rises-1528471611","956880","136","text/html"
"https://www.wsj.com/articles/copper-edges-higher-as-rally-continues-1528467591","958420","137","text/html"
"https://www.wsj.com/articles/chinese-hackers-stole-large-amounts-of-secret-u-s-submarine-warfare-data-military-says-1528500859","956359","134","text/html"
"https://www.wsj.com/articles/end-of-laffaire-trade-spat-halts-trump-macron-bromance-1528477893","959347","137","text/html"
"https://www.wsj.com/articles/billionaire-art-scion-buys-units-at-new-yorks-tallest-residential-building-for-60-million-1528497738","959004","137","text/html"
"https://www.wsj.com/articles/the-10-point-1528459075","967404","158","text/html"
"https://www.wsj.com/articles/pulitzer-prize-winning-columnist-charles-krauthammer-says-he-has-weeks-to-live-1528494075","955211","134","text/html"
"https://www.wsj.com/articles/the-u-2-spy-plane-still-flying-combat-missions-60-years-after-debut-1528382700","888897","37","text/html"
"https://www.wsj.com/articles/how-to-beat-rafael-nadal-at-the-french-open-1528486140","963221","137","text/html"
"https://www.wsj.com/articles/u-s-dubious-about-u-a-e-appeal-for-military-help-in-port-fight-1528504480","957750","137","text/html"
"https://www.wsj.com/articles/why-a-decline-in-insects-should-bug-you-1528467502","979902","140","text/html"
"https://www.wsj.com/articles/what-you-need-to-know-about-buying-native-american-art-1528468448","987329","184","text/html"
"https://www.wsj.com/articles/the-founding-eras-populist-moment-1528471697","966723","137","text/html"
"https://www.wsj.com/articles/whats-news-business-finance-1528432655","947595","141","text/html"
"https://www.wsj.com/articles/the-climate-change-tort-racket-1528499384","957603","140","text/html"
"https://www.wsj.com/articles/u-k-regulator-adopts-rules-that-may-help-woo-aramco-1528462593","959825","142","text/html"
"https://www.wsj.com/articles/iran-backed-fighters-switch-to-syrian-uniforms-to-avoid-israeli-strikes-rebels-say-1528478351","958774","139","text/html"
"https://www.wsj.com/articles/city-nears-deal-on-half-price-metrocards-for-poorest-new-yorkers-1528481958","956377","134","text/html"
"https://www.wsj.com/articles/from-punk-kid-to-21st-century-tyrant-kim-jong-un-seizes-his-moment-1528467258","1005316","57","text/html"
"https://www.wsj.com/articles/tough-talk-ahead-of-g-7-weighs-on-global-stocks-1528442708","965284","146","text/html"
"https://www.wsj.com/articles/childrens-books-all-creatures-great-and-small-1528489669","955274","132","text/html"
"https://www.wsj.com/articles/guatemalan-volcano-emits-more-ash-rock-as-death-toll-rises-1528481631","953523","132","text/html"
"https://www.wsj.com/articles/best-selling-books-week-ended-june-3-1528468675","972303","130","text/html"
"https://www.wsj.com/articles/photos-of-the-day-june-8-1528495834","958334","130","text/html"
"https://www.wsj.com/articles/from-rats-to-rainwater-a-tour-of-new-york-public-housing-1528497745","956773","132","text/html"
"https://www.wsj.com/articles/tricks-for-savoring-summers-fleeting-delights-1528483019","960823","136","text/html"
"https://www.wsj.com/articles/canada-job-decline-in-may-overshadows-monster-wage-gain-1528462719","954805","139","text/html"
"https://www.wsj.com/articles/in-denver-landscapes-soaked-digitized-and-irradiated-1528466818","969100","141","text/html"
"https://www.wsj.com/articles/japan-legalizes-airbnb-and-thousands-of-listings-vanish-1528457217","962124","139","text/html"
"https://www.wsj.com/articles/the-debatable-land-review-the-clans-who-invented-blackmail-1528489629","956639","132","text/html"
"https://www.wsj.com/articles/with-north-korea-whats-in-it-for-donald-1528497691","955931","134","text/html"
"https://www.wsj.com/articles/trumps-tariffs-cast-long-shadow-on-g-7-summit-discourse-1528450201","997901","151","text/html"
"https://www.wsj.com/articles/moosejaw-keeps-its-balanceand-cool-in-walmarts-embrace-1528466426","1025973","146","text/html"
"https://www.wsj.com/articles/white-houses-hard-line-on-refugees-reduces-number-of-north-korean-defectors-1528450200","975812","139","text/html"
"https://www.wsj.com/articles/step-one-in-disarming-north-korea-knowing-whats-in-kims-arsenal-1528450206","987420","143","text/html"
"https://www.wsj.com/articles/exxon-to-show-its-green-side-in-meeting-with-pope-francis-1528450200","964773","144","text/html"
"https://www.wsj.com/articles/pumped-up-pit-stops-1528480567","953869","128","text/html"
"https://www.wsj.com/articles/senate-staffers-indictment-spotlights-first-amendment-issues-encrypted-messaging-1528502485","960193","137","text/html"
"https://www.wsj.com/articles/education-department-says-accreditor-of-for-profit-colleges-should-be-shut-down-1528503538","956774","134","text/html"
"https://www.wsj.com/articles/malaysia-looks-to-arrest-financier-jho-low-over-1mdb-scandal-1528435202","1051021","148","text/html"
"https://www.wsj.com/articles/anthony-bourdain-cnn-tv-host-is-found-dead-1528458689","978783","148","text/html"
"https://www.wsj.com/articles/supreme-court-turns-aside-j-b-hunt-on-truck-driver-suit-1528488329","960502","138","text/html"
"http://www.wsj.com/news/author/8676","374684","125","text/html"
"https://www.wsj.com/articles/thousands-gather-in-cities-across-u-s-to-protest-trump-immigration-policies-1530382778","973508","144","text/html"
"https://www.wsj.com/articles/europe-moves-in-parallel-to-u-s-to-manage-immigration-1530360000","985535","140","text/html"
"https://www.wsj.com/articles/emerging-markets-stumble-as-global-investors-sour-on-risk-1530370512","1046759","136","text/html"
"https://www.wsj.com/articles/for-intense-exercise-during-recovery-she-just-added-water-1530356400","912645","44","text/html"
"https://www.wsj.com/articles/why-amazon-needs-to-do-everything-1530369827","983449","143","text/html"
"https://www.wsj.com/articles/for-portugal-its-all-about-ronaldo-in-loss-to-uruguay-1530392501","961812","138","text/html"
"https://www.wsj.com/articles/pepper-and-salt-1530310091","945185","132","text/html"
"http://www.wsj.com/public/page/archive-2013-2-15.html","231735","831","text/html"
"http://www.wsj.com/public/page/archive-2013-2-20.html","229531","817","text/html"
"http://www.wsj.com/public/page/archive-2013-7-25.html","250719","856","text/html"
"http://www.wsj.com/public/page/archive-2013-8-24.html","147247","608","text/html"
"http://www.wsj.com/public/page/archive-2013-10-05.html","148123","610","text/html"
"http://www.wsj.com/public/page/archive-2013-8-20.html","224902","795","text/html"
"http://www.wsj.com/public/page/archive-2013-4-04.html","239201","846","text/html"
"http://www.wsj.com/public/page/archive-2013-11-12.html","221104","781","text/html"
"http://www.wsj.com/public/page/archive-2013-9-06.html","226072","799","text/html"
"http://www.wsj.com/public/page/archive-2013-9-23.html","218856","779","text/html"
"http://www.wsj.com/public/page/archive-2013-5-07.html","230403","821","text/html"
"http://www.wsj.com/public/page/archive-2013-6-18.html","151316","618","text/html"
"http://www.wsj.com/public/page/archive-2013-4-21.html","188289","712","text/html"
"http://www.wsj.com/public/page/archive-2013-12-23.html","212108","766","text/html"
"http://www.wsj.com/public/page/archive-2013-2-19.html","227722","815","text/html"
"http://www.wsj.com/public/page/archive-2013-1-16.html","232407","823","text/html"
"http://www.wsj.com/public/page/archive-2013-3-02.html","142836","601","text/html"
"http://www.wsj.com/public/page/archive-2013-7-08.html","213234","767","text/html"
"http://www.wsj.com/public/page/archive-2013-10-22.html","232559","807","text/html"
"http://www.wsj.com/public/page/archive-2013-2-03.html","182843","699","text/html"
"http://www.wsj.com/public/page/archive-2013-3-31.html","185888","701","text/html"
"http://www.wsj.com/public/page/archive-2013-10-09.html","228345","796","text/html"
"http://www.wsj.com/public/page/archive-2013-11-24.html","186298","701","text/html"
"http://www.wsj.com/public/page/archive-2013-6-09.html","177036","684","text/html"
"http://www.wsj.com/public/page/archive-2013-1-04.html","217549","794","text/html"
"http://www.wsj.com/public/page/archive-2013-7-21.html","185876","702","text/html"
"http://www.wsj.com/public/page/archive-2013-11-21.html","243133","833","text/html"
"http://www.wsj.com/public/page/archive-2013-6-06.html","239602","842","text/html"
"http://www.wsj.com/public/page/archive-2013-3-18.html","221245","800","text/html"
"http://www.wsj.com/public/page/archive-2013-12-20.html","232729","812","text/html"
"http://www.wsj.com/public/page/archive-2013-4-30.html","231499","820","text/html"
"http://www.wsj.com/public/page/archive-2013-9-09.html","214573","768","text/html"
"http://www.wsj.com/public/page/archive-2013-1-13.html","181965","697","text/html"
"http://www.wsj.com/public/page/archive-2013-9-26.html","242045","827","text/html"
"http://www.wsj.com/public/page/archive-2013-2-24.html","184477","704","text/html"
"http://www.wsj.com/public/page/archive-2013-1-30.html","236783","836","text/html"
"http://www.wsj.com/public/page/archive-2013-10-26.html","141600","597","text/html"
"https://www.wsj.com/articles/turkish-lira-falls-with-markets-wary-of-erdogans-fiscal-policies-1529952191","986739","137","text/html"
"https://www.wsj.com/articles/new-casino-owner-tries-to-avoid-revels-mistakes-1529928000","961640","143","text/html"
"https://www.wsj.com/articles/hearst-magazines-president-is-stepping-down-1529932620","959456","140","text/html"
"https://www.wsj.com/articles/malaysias-extravagant-ex-first-lady-lands-in-graft-investigators-sights-1529958911","979770","62","text/html"
"https://www.wsj.com/articles/harley-davidson-is-fighting-the-trade-wars-on-two-fronts-1529937498","1155836","145","text/html"
"https://www.wsj.com/articles/frank-stella-unbound-review-leaving-his-mark-on-literature-1529959597","981321","138","text/html"
"https://www.wsj.com/articles/albert-bierstadt-witness-to-a-changing-west-review-where-the-sublime-joins-the-melancholy-1529945233","956419","131","text/html"
"https://www.wsj.com/articles/pepper-and-salt-1529877188","945125","132","text/html"
"https://www.wsj.com/articles/a-europeans-worries-about-american-retreat-1529938558","965342","145","text/html"
"https://www.wsj.com/articles/the-10-point-1529924367","964286","158","text/html"
"https://www.wsj.com/articles/investment-bank-china-renaissance-files-to-go-public-in-hong-kong-1529942413","956038","136","text/html"
"https://www.wsj.com/articles/buzz-aldrin-fights-family-for-control-of-his-space-legacy-1529872576","921709","42","text/html"
"https://www.wsj.com/articles/argentinas-messi-problem-1529954011","971342","146","text/html"
"https://www.wsj.com/articles/chinas-xi-tells-ceos-hell-strike-back-at-u-s-1529941334","974475","157","text/html"
"https://www.wsj.com/articles/baseballs-home-run-obsession-hits-the-college-ranks-1529942840","966126","136","text/html"
"https://www.wsj.com/articles/chicago-fed-national-activity-index-falls-1529937310","947073","132","text/html"
"https://www.wsj.com/articles/supreme-court-rules-for-american-express-in-swipe-fee-antitrust-case-1529936932","965436","141","text/html"
"https://www.wsj.com/articles/turkish-lira-rises-sharply-on-erdogan-win-1529892700","977758","133","text/html"
"https://www.wsj.com/articles/chinas-meituan-dianping-files-for-ipo-reveals-loss-of-nearly-3-billion-in-2017-1529895226","984557","148","text/html"
"https://www.wsj.com/articles/global-stocks-slide-as-trade-tiff-threatens-growth-1529912423","970110","147","text/html"
"https://www.wsj.com/articles/trump-calls-again-for-replacing-immigration-system-1529953925","964925","140","text/html"
"https://www.wsj.com/articles/corrections-amplifications-1529974289","945588","133","text/html"
"https://www.wsj.com/articles/xerox-ceo-calls-fujifilm-lawsuit-misguided-1529931045","958777","139","text/html"
"https://www.wsj.com/articles/corrections-amplifications-1529899972","945581","132","text/html"
"https://www.wsj.com/articles/harley-davidson-to-shift-production-overseas-to-offset-eu-tariffs-1529927301","967389","148","text/html"
"https://www.wsj.com/articles/upstarts-crash-wall-streets-7-billion-capital-markets-party-1529924402","977383","152","text/html"
"https://www.wsj.com/articles/the-doublespeak-on-innate-sex-differences-1529955942","950954","133","text/html"
"https://www.wsj.com/articles/vanishing-frontiers-review-the-ties-that-bind-1529966124","960537","133","text/html"
"https://www.wsj.com/articles/at-t-to-acquire-digital-ad-firm-appnexus-for-1-6-billion-1529929278","962473","142","text/html"
"https://www.wsj.com/articles/copper-hits-june-low-amid-u-s-china-tension-1529944637","960063","137","text/html"
"https://www.wsj.com/articles/from-meditation-to-medication-headspace-has-a-prescription-strategy-1529935032","909558","49","text/html"
"https://www.wsj.com/articles/fda-approves-first-drug-derived-from-marijuana-plant-1529954791","960272","139","text/html"
"https://www.wsj.com/articles/how-hackers-use-hidden-tunnels-to-steal-data-and-avoid-detection-1529543603","953115","135","text/html"
"https://www.wsj.com/articles/trump-associates-facing-mounting-legal-bills-turn-to-financial-backers-for-help-1529919001","969182","144","text/html"
"https://www.wsj.com/articles/comedies-misfortunes-are-no-laughing-matter-for-hollywood-1529919001","969703","137","text/html"
"https://www.wsj.com/articles/oil-benchmarks-diverge-after-opec-deal-1529925578","961569","138","text/html"
"https://www.wsj.com/articles/global-dna-collection-kicks-off-in-africa-aiming-to-decode-psychiatric-disease-1529924401","980516","140","text/html"
"https://www.wsj.com/articles/cummings-take-minnesota-puts-kkr-on-ice-over-toys-r-us-1529924400","953579","134","text/html"
"https://www.wsj.com/articles/m-b-a-graduates-enter-tougher-job-market-1529959689","971117","141","text/html"
"https://www.wsj.com/articles/new-york-gov-cuomo-signs-laguardia-rail-link-bill-1529952828","953576","134","text/html"
"https://www.wsj.com/articles/we-fight-about-trade-because-politics-fails-1529939834","961938","144","text/html"
"https://www.wsj.com/articles/gray-tv-to-buy-raycom-in-3-65-billion-deal-1529932732","967804","139","text/html"
"https://www.wsj.com/articles/trade-rift-within-trump-administration-sends-stocks-on-wild-ride-1529969184","964435","144","text/html"
"https://www.wsj.com/articles/delaware-backs-overhaul-of-shell-company-rules-1529946813","961160","137","text/html"
"https://www.wsj.com/articles/abraaj-founder-faces-arrest-warrant-in-u-a-e-1529956791","957446","135","text/html"
"https://www.wsj.com/articles/mattis-seeks-conversation-with-china-despite-tension-1529965561","958761","139","text/html"
"https://www.wsj.com/articles/tech-industry-wonders-whats-next-as-u-s-china-trade-dispute-intensifies-1529966868","961742","142","text/html"
"https://www.wsj.com/articles/coca-cultivation-in-colombia-reaches-new-high-1529954782","965190","137","text/html"
"https://www.wsj.com/articles/meituan-ipo-comes-with-a-tasty-valuation-1529926172","943123","133","text/html"
"https://www.wsj.com/articles/trump-administration-plans-to-undo-methane-emission-rule-1518486715","959341","136","text/html"
"https://www.wsj.com/articles/which-baseball-fans-should-be-the-angriest-1518453663","967311","147","text/html"
"https://www.wsj.com/articles/oracle-leaps-into-the-costly-cloud-arms-race-1518431401","982657","153","text/html"
"https://www.wsj.com/articles/jamie-anderson-adds-to-her-legend-with-another-slopestyle-gold-1518422366","958215","136","text/html"
"https://www.wsj.com/articles/new-loans-by-chinese-banks-hit-record-high-in-january-1518443375","959945","135","text/html"
"https://www.wsj.com/articles/the-deficit-problem-in-a-chart-1518481020","961822","134","text/html"
"https://www.wsj.com/articles/mikaela-shiffrin-learned-to-ski-in-vail-she-learned-to-race-in-vermont-1518437093","989096","151","text/html"
"https://www.wsj.com/articles/port-authority-to-vote-on-30-million-expansion-of-stewart-international-airport-1518475104","959145","137","text/html"
"https://www.wsj.com/articles/tillerson-too-early-to-assess-latest-north-south-korea-overtures-1518443910","965866","140","text/html"
"https://www.wsj.com/articles/the-oxfam-sex-scandal-1518480645","937567","132","text/html"
"https://www.wsj.com/articles/the-designer-responsible-for-soho-houses-signature-look-strikes-out-on-her-own-1518458066","1006648","151","text/html"
"https://www.wsj.com/articles/i-wore-a-mans-jumpsuit-so-you-dont-have-to-1518456511","963683","148","text/html"
"https://www.wsj.com/articles/asia-stocks-begin-week-on-calm-note-1518396866","970455","142","text/html"
"https://www.wsj.com/articles/trump-administration-proposes-4-4-trillion-budget-for-fiscal-2019-1518455590","973641","140","text/html"
"https://www.wsj.com/articles/deutsche-bank-to-pay-4-4-million-over-traders-who-misled-on-bonds-1518458083","956197","137","text/html"
"https://www.wsj.com/articles/the-high-cost-of-affordable-housing-mandates-1518479107","955955","134","text/html"
"https://www.wsj.com/articles/why-new-barclays-fraud-charge-isnt-the-threat-it-appears-1518443204","975260","141","text/html"
"https://www.wsj.com/articles/pepper-and-salt-1518372100","945141","132","text/html"
"https://www.wsj.com/articles/u-s-treasury-bonds-weaken-as-global-stocks-rally-1518447791","963128","138","text/html"
"https://www.wsj.com/articles/two-baltimore-detectives-convicted-of-racketeering-robbery-1518479365","952703","133","text/html"
"https://www.wsj.com/articles/welcome-to-the-real-economy-1518469956","961785","150","text/html"
"https://www.wsj.com/articles/u-s-wins-team-bronze-in-figure-skating-1518411883","963349","146","text/html"
"https://www.wsj.com/articles/snaps-head-of-sales-leaving-after-less-than-two-years-1518462104","960320","145","text/html"
"https://www.wsj.com/articles/glitch-exploited-by-high-speed-traders-is-back-at-cme-1518431401","964476","139","text/html"
"https://www.wsj.com/articles/president-donald-trumps-daughter-in-law-taken-to-hospital-1518463000","954354","134","text/html"
"https://www.wsj.com/articles/north-koreas-weapons-of-mass-distraction-1518444526","974302","150","text/html"
"https://www.wsj.com/articles/big-batteries-are-taking-a-bite-out-of-the-power-market-1518431400","993186","149","text/html"
"https://www.wsj.com/articles/stock-market-valuations-look-more-appealing-after-last-weeks-rout-1518476856","973878","138","text/html"
"https://www.wsj.com/articles/deutsche-banks-u-s-head-of-global-transaction-banking-is-leaving-1518464122","956592","137","text/html"
"https://www.wsj.com/articles/drugmakers-funded-groups-promoting-opioid-use-senators-report-finds-1518482717","963544","141","text/html"
"https://www.wsj.com/articles/opec-revises-crude-supply-forecasts-on-u-s-production-1518434962","970526","139","text/html"
"https://www.wsj.com/articles/egypts-president-sisi-touts-megaprojects-ahead-of-march-vote-1518431400","986756","139","text/html"
"https://www.wsj.com/articles/helping-clients-with-concentrated-portfolios-1518454635","957915","143","text/html"
"https://www.wsj.com/articles/ovarian-cancer-doesnt-begin-in-the-ovaries-researchers-say-1518454800","981678","141","text/html"
"https://www.wsj.com/articles/think-a-marathon-isnt-challenging-enough-try-doing-it-backwards-1518455534","969743","144","text/html"
"https://www.wsj.com/articles/equifax-hires-jamil-farshchi-as-chief-information-security-officer-1518472946","957866","142","text/html"
"https://www.wsj.com/articles/cmo-today-big-advertisers-cut-back-on-olympics-unilever-pressures-tech-giants-comcasts-fox-ambitions-1518440650","984067","161","text/html"
"https://www.wsj.com/articles/general-dynamics-buying-csra-for-6-8-billion-1518436856","959491","144","text/html"
