"URl","Http Status"
"http://www.wsj.com/news/author/8679","200"
"https://www.wsj.com/articles/googles-anti-pentagon-decision-will-kill-more-people-1532889656","200"
"https://www.wsj.com/articles/confirm-brett-kavanaugh-1538089143","200"
"https://www.wsj.com/articles/advice-to-new-grads-scale-or-bail-1526841165","200"
"http://www.wsj.com/video/women-protesters-confront-sen-flake-outside-senate-meeting/9779261E-3B71-4130-B357-7DA41CBA7928.html","301"
"https://www.wsj.com/articles/elon-musk-sued-by-the-sec-for-securities-fraud-1538079650","200"
"https://www.wsj.com/articles/warners-plan-to-ruin-the-internet-1534110172","200"
"https://www.wsj.com/articles/lehman-political-and-personal-1536524375","200"
"https://www.wsj.com/articles/the-canard-about-falling-incomes-1528054223","200"
"https://www.wsj.com/articles/the-kavanaugh-stakes-1538088433","200"
"https://www.wsj.com/articles/fed-chairman-economy-is-strong-unemployment-and-inflation-are-low-1538080364","200"
"https://www.wsj.com/articles/will-bitcoin-save-us-from-google-1531680720","200"
"https://www.wsj.com/articles/the-company-implosion-pageant-1537724159","200"
"https://www.wsj.com/amp/articles/tsunami-hits-indonesian-island-1538151184","200"
"https://www.wsj.com/articles/tsunami-hits-indonesian-island-1538151184","200"
"https://www.wsj.com/news/author/7645","200"
"https://www.wsj.com/amp/articles/slack-takes-wraps-off-7-1-billion-valuation-deal-1534856400","200"
"https://www.wsj.com/news/author/8698","200"
"https://www.wsj.com/articles/slack-nears-close-of-financing-round-at-7-billion-valuation-1533775727?mod=article_inline","200"
"https://www.wsj.com/news/types/pro-vc-new-money","200"
"https://www.wsj.com/articles/slack-takes-wraps-off-7-1-billion-valuation-deal-1534856400","200"
"https://www.wsj.com/video/why-china-and-the-us-are-vying-for-dominance-in-pakistan/D97F5CE4-5ADB-4992-8960-65811E0B2283.html","200"
"https://www.wsj.com/news/author/7454","200"
"https://www.wsj.com/articles/danske-bank-tipster-seeks-protection-1538079265","200"
"https://www.wsj.com/articles/denmark-reopens-investigation-into-russia-linked-money-laundering-case-1537451955?mod=article_inline","200"
"https://www.wsj.com/articles/danske-bank-money-laundering-case-spreads-to-u-k-1537528885?mod=article_inline","200"
"https://www.wsj.com/amp/articles/danske-bank-tipster-seeks-protection-1538079265","200"
"http://www.wsj.com/video/elon-musk-sued-by-sec-what-happened-and-what-comes-next/AF1C8F8A-73DB-4919-A127-E0877EE22159.html","301"
"http://www.wsj.com/video/spying-high-a-rare-trip-in-america-u-2-spy-plane/3CB35386-FE9E-4DF7-8B1C-8074FB4E026E.html","301"
"http://www.wsj.com/video/lehman-brothers-last-weekend/64E50022-BC37-4E27-BAEF-FBBDD7786EBC.html","301"
"http://www.wsj.com/video/trevor-noah-reflects-on-his-path-to-the-daily-show/F76B87C0-8DDD-44A6-8E4A-9E2713F69705.html","301"
"http://www.wsj.com/video/sponsored/golf-data-revolution/7757C453-EE53-4725-A712-D07A4923764A.html","301"
"http://www.wsj.com/video/why-warren-buffett-said-no-to-lehman-and-aig-in-2008/B576E2BA-DCCE-45EE-B289-C1653EF8383C.html","301"
"http://www.wsj.com/video/browse/editor-picks","301"
"http://www.wsj.com/video/sen-lindsey-graham-defends-kavanaugh-at-hearing/E076F2E1-FE73-4523-AA0A-6057C0D9DDD9.html","301"
"http://www.wsj.com/video/series/moving-upstream/the-robot-revolution-humanoid-potential-moving-upstream/4F377DAE-0956-4FDC-BB5F-3168DA0B52C4","301"
"http://www.wsj.com/video/key-moments-from-the-ford-kavanaugh-hearing/2FA32BD7-AE08-41FB-9C82-C7F556E1E5DC.html","301"
"http://www.wsj.com/video/mixed-drinks-how-do-they-taste/96AF773A-BFAC-43E3-8D21-364E76EA137F.html","301"
"http://www.wsj.com/video/series/moving-upstream/how-sewing-robots-may-put-human-hands-out-of-work-moving-upstream/8A0329DB-06F0-4737-A105-8FFC1C06EC92","301"
"http://www.wsj.com/video/christine-blasey-fords-opening-statement-at-kavanaugh-hearing/2F405B4C-CF3F-4B59-A11D-5B4678D24354.html","301"
"http://www.wsj.com/video/the-pagani-huayra-the-making-of-a-multimillion-dollar-hypercar/EA71DEC8-AC89-4B7D-B070-12BD0F3D4066.html","301"
"http://www.wsj.com/video/series/moving-upstream/artificial-intelligence-the-robots-are-now-hiring-moving-upstream/2790C6B9-4E47-4544-9331-36DB418366CF","301"
"http://www.wsj.com/video/series/joanna-stern-personal-technology/iphone-xs-max-reviewedwith-help-from-tallest-nba-player-ever/60EE7783-D1C6-48BC-8249-7380EBF6E7C2","301"
"http://www.wsj.com/video/series/moving-upstream","301"
"http://www.wsj.com/video/sponsored/am-i-doing-what-i-love/BD140813-A14B-41BE-9CCF-D3578A6F756E.html","301"
"http://www.wsj.com/video/series/the-columnists/the-columnists-on-risk/A26FB5BB-4AB2-4546-A21C-62B9BEC496F8","301"
"http://www.wsj.com/video/series/moving-upstream/the-robot-revolution-the-new-age-of-manufacturing-moving-upstream/0C3B7686-7D97-4BCE-980B-FAED24F27672","301"
"http://www.wsj.com/podcasts/sponsored/the-secret-to-security/00B01C13-FFCF-46AA-91E7-7C51F36A79D0.html","301"
"http://www.wsj.com/podcasts/kavanaugh-ford-testify-on-capitol-hill/D1A7F92B-531B-4848-9EA6-9026BCCF13E1.html","301"
"https://www.wsj.com/policy/copyright-policy?mod=podcasts","200"
"http://www.wsj.com/podcasts?mod=podcasts","301"
"http://www.wsj.com/podcasts/apple-iphone-launch-customer-turnout-key/DC9EA3A0-2556-4B35-8C81-1BA504245EDB.html","301"
"http://www.wsj.com/podcasts/sweden-speaks-progress-or-not-in-north-korea/D29A4A00-DBD0-439A-B03E-3CCDAEDE000A.html","301"
"http://www.wsj.com/podcasts/battling-the-superbugs/D602629F-E6A4-4209-805A-D64A8F1B5F48.html","301"
"http://www.wsj.com/podcasts/browse/wsj-your-money-matters","301"
"https://www.wsj.com/video/in-acapulco-hell-is-overlapping-with-paradise/8307C599-5E8C-45C2-BECA-196F5B5BB195.html","200"
"https://www.wsj.com/articles/wpp-names-mark-read-as-its-new-ceo-1535913242?mod=article_inline","200"
"https://www.wsj.com/amp/articles/wpp-to-merge-young-rubicam-with-its-digital-ad-firm-vml-1537959605","200"
"https://www.wsj.com/news/author/8143","200"
"https://www.wsj.com/articles/wpp-considers-merger-of-young-rubicam-and-digital-ad-firm-vml-1537729991?mod=article_inline","200"
"https://www.wsj.com/articles/wpp-considers-merger-of-young-rubicam-and-digital-ad-firm-vml-1537729991?mod=article_inline&page=1&pos=4","200"
"https://www.wsj.com/articles/no-lives-lost-in-boeing-737s-micronesia-lagoon-landing-1538108210","200"
"https://www.wsj.com/articles/china-announces-more-tariff-cuts-to-spur-spending-investment-1537967930","200"
"https://www.wsj.com/articles/hong-kong-grants-dependency-visas-to-foreigners-in-same-sex-unions-1537280513","200"
"https://www.wsj.com/articles/north-koreas-olympic-dream-faces-plenty-of-hurdles-1537361298","200"
"https://www.wsj.com/articles/ousted-malaysian-prime-minister-najib-pleads-not-guilty-to-25-more-charges-1537440253","200"
"https://www.wsj.com/articles/ousted-malaysian-leader-najib-arrested-to-face-new-charges-in-1mdb-scandal-1537350993","200"
"https://www.wsj.com/articles/ban-on-political-party-chills-hong-kong-opposition-groups-1537771725","200"
"https://www.wsj.com/articles/korean-leaders-take-diplomacy-to-new-heights-1537437823","200"
"https://www.wsj.com/articles/pompeo-will-go-to-north-korea-in-october-he-tells-ministers-1538064430","200"
"https://www.wsj.com/articles/in-korea-worlds-scariest-border-to-become-less-scary-1537531348","200"
"https://www.wsj.com/articles/philippine-president-duterte-arrests-critic-ending-three-week-showdown-1537873029","200"
"https://www.wsj.com/articles/south-korean-warship-sails-by-disputed-south-china-sea-islands-1538127139","200"
"https://www.wsj.com/articles/singapore-authorities-question-deutsche-bank-executive-over-1mdb-scandal-1537193768","200"
"https://www.wsj.com/articles/u-s-north-korean-relations-have-improved-cia-chief-says-1537808458","200"
"https://www.wsj.com/articles/search-for-survivors-continues-as-typhoon-mangkhut-cleanup-begins-1537185245","200"
"https://www.wsj.com/articles/koreas-talks-begin-with-goodwill-if-no-quick-results-1537270274","200"
"https://www.wsj.com/articles/pakistani-court-orders-former-prime-minister-sharif-freed-on-bail-1537358378","200"
"https://www.wsj.com/articles/kim-jong-un-and-moon-jae-in-kick-off-three-day-summit-in-pyongyang-1537235070","200"
"https://www.wsj.com/articles/pompeo-meets-with-north-korean-foreign-minister-at-united-nations-1537984004","200"
"https://www.wsj.com/articles/u-n-calls-for-genocide-charges-against-leaders-of-myanmars-military-1537282718","200"
"https://www.wsj.com/articles/south-korea-says-pyongyang-willing-to-open-up-nuclear-weapons-test-site-1537456061","200"
"https://www.wsj.com/articles/vietnamese-president-tran-dai-quang-dies-of-illness-1537543951","200"
"https://www.wsj.com/articles/u-s-japan-agree-to-negotiations-on-a-trade-deal-1537992331","200"
"https://www.wsj.com/articles/pakistan-takes-emergency-steps-to-patch-budget-1537278279","200"
"https://www.wsj.com/articles/trudeau-presses-for-right-deal-for-canada-on-trade-1537981197?mod=article_inline","200"
"https://www.wsj.com/articles/senate-judiciary-committee-prepares-to-vote-on-kavanaugh-this-morning-1538134779?mod=article_inline","200"
"https://www.wsj.com/articles/sen-jeff-flake-emerges-as-key-vote-in-kavanaugh-nomination-1538128800?mod=article_inline","200"
"https://www.wsj.com/news/author/8468","200"
"https://www.wsj.com/articles/harold-hamms-ex-wife-rejects-975-million-divorce-settlement-check-1420590602?mod=article_inline","200"
"https://www.wsj.com/news/author/8116","200"
"https://www.wsj.com/amp/articles/at-fundraiser-trump-praises-tremendous-kavanaugh-claims-upper-hand-on-trade-1538138060","200"
"https://www.wsj.com/articles/on-day-of-high-stakes-hearing-kavanaugh-and-accuser-prepare-to-testify-1538052956?mod=article_inline","200"
"https://www.wsj.com/articles/senate-weighs-judges-fate-after-emotional-hearing-1538091633?mod=article_inline","200"
"https://www.wsj.com/articles/getty-family-to-regain-majority-stake-of-getty-images-1536082959","200"
"https://www.wsj.com/articles/lawmakers-press-alphabet-and-apple-on-smartphone-users-privacy-1531158030","200"
"https://www.wsj.com/articles/blood-testing-firm-theranos-to-dissolve-1536115130","200"
"https://www.wsj.com/articles/the-rise-of-the-cio-in-the-c-suite-1520993400","200"
"https://www.wsj.com/articles/imf-expands-aid-package-for-argentina-1537997055","200"
"https://www.wsj.com/articles/murder-by-the-numbers-1537476801","200"
"https://www.wsj.com/articles/mexico-officials-uncovers-mass-grave-in-veracruz-1536272681","200"
"https://www.wsj.com/articles/fire-engulfs-brazils-national-museum-in-rio-1535982330","200"
"https://www.wsj.com/articles/brazils-budget-deficit-narrowed-in-july-1535723760","200"
"https://www.wsj.com/articles/brazils-sky-high-lending-rates-hurt-consumersand-economic-growth-1535707800","200"
"https://www.wsj.com/articles/400-murders-a-day-the-crisis-of-latin-america-1537455390","200"
"https://www.wsj.com/articles/support-for-wounded-candidate-jumps-in-brazil-presidential-poll-1536593541","200"
"https://www.wsj.com/articles/guatemalas-president-shuts-down-u-n-commission-1535755285","200"
"https://www.wsj.com/articles/brazils-da-silva-to-step-aside-name-haddad-as-replacement-candidate-1536686437","200"
"https://www.wsj.com/articles/argentinas-economy-contracted-amid-crisis-1537991311","200"
"https://www.wsj.com/articles/colombia-struggles-to-control-border-overrun-by-desperate-venezuelans-1537444801","200"
"https://www.wsj.com/articles/one-stabbed-one-jailed-rivals-fates-jolt-brazils-presidential-race-1536663601","200"
"https://www.wsj.com/articles/mexican-consumer-prices-rise-less-than-expected-1537797388","200"
"https://www.wsj.com/articles/lopez-obrador-to-name-independent-economist-to-mexico-central-bank-1537971296","200"
"https://www.wsj.com/articles/argentina-central-bank-president-resigns-1537885453","200"
"https://www.wsj.com/articles/argentina-to-impose-temporary-tax-on-exports-1535991315","200"
"https://www.wsj.com/articles/survey-shows-common-crime-rose-in-mexico-in-2017-1537901351","200"
"https://www.wsj.com/articles/brazilian-presidential-candidate-stabbed-while-campaigning-1536272700","200"
"https://www.wsj.com/articles/argentinas-economy-shrank-in-second-quarter-1537387455","200"
"https://www.wsj.com/articles/brazil-candidate-vows-to-remain-in-campaign-despite-knife-attack-1536335587","200"
"https://www.wsj.com/articles/mexicos-president-elect-prepares-labor-overhaul-to-empower-workers-1536704229","200"
"https://www.wsj.com/articles/u-s-sanctions-venezuelas-first-lady-1537913053","200"
"https://www.wsj.com/articles/brazils-gdp-rises-boosted-by-service-sector-and-government-spending-1535720151","200"
"https://www.wsj.com/articles/pope-defrocks-chilean-priest-accused-of-sexual-abuse-1538152566","200"
"https://www.wsj.com/video/browse/news","200"
"http://www.wsj.com/video/how-we-got-to-the-longest-bull-run-in-history/E0651AFC-9EA1-4AAE-AF5E-35F5F577E498.html","301"
"http://www.wsj.com/video/historic-malaysian-election-why-the-world-is-watching/2874CF34-2170-44A5-BF79-982FA60BDF6A.html","301"
"http://www.wsj.com/video/three-ways-china-gets-its-hands-on-us-tech/18ED2367-40D3-4FBE-979B-83B08452B9A9.html","301"
"http://www.wsj.com/video/musk-apology-model-3-sales-tesla-q2-earnings-call-highlights/31FA4751-43BA-47E6-B0EB-0C8BF6F49B5A.html","301"
"http://www.wsj.com/video/jerome-powell-economic-outlook-has-improved-since-december/714D8188-FB5C-4746-91E1-EA8343055C86.html","301"
"http://www.wsj.com/video/treasury-secretary-mnuchin-on-tax-reform-trade-and-a-weaker-dollar/3E5230AC-0D40-43C0-AB76-26385FAE2078.html","301"
"http://www.wsj.com/video/three-ways-washington-is-weighing-down-the-markets/75615161-DA2E-458E-A1B1-4F39FC050EA7.html","301"
"http://www.wsj.com/video/what-you-can-buy-with-bitcoin-a-10-pizza-for-76/9FE251D5-1BC4-4E6B-BA0F-E3424CDA9263.html","301"
"http://www.wsj.com/video/is-amazon-going-to-rule-the-world/23F6CE12-D9F4-4E7D-A2DC-F85054F4C475.html","301"
"http://www.wsj.com/video/apple-journey-to-a-1-trillion-company/E2045D70-511B-48CD-8984-047953E7178A.html","301"
"http://www.wsj.com/video/dinner-in-davos-claudio-descalzi-in-conversation-with-gerard-baker/BAC84EC1-C988-4BCD-8CF6-7072CE291442.html","301"
"http://www.wsj.com/video/what-39-unemployment-tells-us-about-the-economy/D68F3C56-9109-437C-962F-A9638D64CC62.html","301"
"http://www.wsj.com/video/dinner-in-davos-arne-sorenson-in-conversation-with-gerard-baker/E68F4F59-6371-477E-8D7A-837DE7602567.html","301"
"http://www.wsj.com/video/how-changing-consumer-tastes-are-shaking-up-the-food-industry/91B7B2AA-D0B9-4278-8DBE-E293DAF6E533.html","301"
"http://www.wsj.com/video/italys-financial-crisis-explained/4C8EAF95-6435-43FE-9D8F-0B7933BEAFA5.html","301"
"http://www.wsj.com/video/the-outlook-for-ma/835812E1-2303-4A5C-9E19-4D01BC11B092.html","301"
"http://www.wsj.com/video/bitcoin-price-mania-an-atm-adventure/9048C9B8-FD9D-48DF-8A06-D13A8F771855.html","301"
"http://www.wsj.com/video/is-the-european-union-economic-recovery-here-to-stay/1D0BB279-175C-4A18-BCC7-30DA6DE6554A.html","301"
"http://www.wsj.com/video/jamie-dimon-i-regret-calling-bitcoin-a-fraud/A633471B-A251-440E-A959-B72CEFC01E99.html","301"
"http://www.wsj.com/video/bitcoin-101-what-it-is-how-to-invest/768D663F-F641-4417-BA8E-2AD705863719.html","301"
"http://www.wsj.com/video/what-fueling-the-rise-in-gas-prices/D643C7A1-0AE4-4F19-98F6-8684F37F2081.html","301"
"http://www.wsj.com/video/the-tech-arms-race-driving-the-us-china-trade-dispute/0BA5481E-C4CC-42C8-AD8A-3DA2806BB6AA.html","301"
"http://www.wsj.com/video/bitcoin-vs-regulators-who-will-win/056050A7-E38F-4824-90D5-308C1ABF05A4.html","301"
"https://www.wsj.com/articles/citys-affordable-housing-units-dwindled-since-2005-1537915298","200"
"https://www.wsj.com/articles/only-45-of-new-yorks-public-school-students-passed-states-english-and-math-tests-1537975304","200"
"https://www.wsj.com/articles/buyers-see-opportunity-as-sales-of-nyc-luxury-apartments-stay-sluggish-1538081260","200"
"https://www.wsj.com/video/myanmar-jails-reuters-journalists-investigating-rohingya-killings/670ABFFD-0C27-4DCA-A4B3-BBE872937996.html","200"
"https://www.wsj.com/media/costas_paris.png","200"
"https://www.wsj.com/news/types/shipping-matters","200"
"https://www.wsj.com/amp/articles/shippings-new-arctic-routes-wont-thaw-cold-economic-reality-1537954385","200"
"https://www.wsj.com/news/author/7986","200"
"https://www.wsj.com/articles/state-officials-open-to-joint-probes-of-big-tech-companies-1537913021","200"
"https://www.wsj.com/articles/google-ceo-sundar-pichai-to-meet-with-top-gop-lawmakers-1537829900?mod=article_inline","200"
"https://www.wsj.com/amp/articles/state-officials-open-to-joint-probes-of-big-tech-companies-1537913021","200"
"https://www.wsj.com/articles/facebooks-sandberg-and-twitters-dorsey-to-face-questions-on-capitol-hill-about-russian-meddling-bias-1536145201?mod=article_inline&page=1&pos=15","200"
"https://www.wsj.com/news/author/7287","200"
"https://www.wsj.com/articles/trump-hammers-google-again-but-signals-against-regulation-1535589396?mod=article_inline","200"
"https://www.wsj.com/articles/britains-monetary-stimulus-has-fed-the-pension-crisis-1522364182","200"
"https://www.wsj.com/articles/unelected-power-review-monetary-mavericks-1530140590","200"
"https://www.wsj.com/articles/when-governments-refuse-to-choose-1523574473","200"
"https://www.wsj.com/articles/follow-the-moneyand-macrons-visionto-europes-future-1524784422","200"
"https://www.wsj.com/articles/finding-the-right-right-for-europe-1530830292","200"
"https://www.wsj.com/articles/post-lehman-sins-of-transmission-and-omission-1536879138","200"
"https://www.wsj.com/articles/the-eus-hungary-problem-is-the-eu-1519950434","200"
"https://www.wsj.com/articles/consumers-make-their-own-case-against-abolishing-cash-1521153384","200"
"http://www.wsj.com/news/author/8594","200"
"https://www.wsj.com/articles/the-sick-man-of-europe-risks-a-relapse-1532038972","200"
"https://www.wsj.com/articles/dont-count-on-an-aging-germany-to-save-the-euro-1529623375","200"
"https://www.wsj.com/articles/how-an-accident-could-happen-in-britain-1538088491","200"
"https://www.wsj.com/articles/russia-in-central-america-again-1531074911","200"
"https://www.wsj.com/articles/the-truth-about-hurricane-maria-1537129890","200"
"https://www.wsj.com/articles/a-phony-peace-in-colombia-1537724764","200"
"https://www.wsj.com/articles/rule-of-law-wins-again-in-brazil-1531680648","200"
"https://www.wsj.com/articles/the-other-russian-meddling-1532290196","200"
"https://www.wsj.com/articles/guatemalas-president-defends-democracy-against-the-u-n-1536098714","200"
"http://www.wsj.com/news/author/8590","200"
"https://www.wsj.com/articles/corruption-in-mexicos-anticorruption-party-1532889596","200"
"https://www.wsj.com/articles/canada-backtracks-on-a-carbon-tax-1534110070","200"
"https://www.wsj.com/articles/argentina-needs-to-dollarize-1536524297","200"
"https://www.wsj.com/articles/the-u-s-funds-guatemalan-abuse-1534707971","200"
"https://www.wsj.com/articles/the-rocky-path-to-a-new-nafta-1533496770","200"
"https://www.wsj.com/articles/does-health-care-need-to-cost-this-much-1533584842","200"
"https://www.wsj.com/articles/health-insurer-shuns-amniotic-tissue-product-from-mimedex-1534373411","200"
"https://www.wsj.com/articles/cadillac-tax-does-more-harm-than-good-1532444860","200"
"https://www.wsj.com/articles/surely-this-russian-hacking-is-frightening-1533050551","200"
"https://www.wsj.com/articles/health-care-stocks-lead-this-leg-of-rally-after-tech-giants-stumbles-1537867801","200"
"https://www.wsj.com/articles/tech-giants-pledge-to-ease-patient-provider-access-to-health-data-1534192429","200"
"https://www.wsj.com/articles/gm-cuts-different-type-of-health-care-deal-1533582121","200"
"https://www.wsj.com/articles/visium-founder-is-plotting-a-return-to-the-hedge-fund-industry-1536355858","200"
"https://www.wsj.com/articles/global-stocks-drop-as-currency-crisis-roils-turkey-1534146762","200"
"https://www.wsj.com/articles/rutgers-university-partners-with-n-j-health-care-system-in-1-billion-deal-1532480126","200"
"https://www.wsj.com/articles/why-americans-spend-so-much-on-health-carein-12-charts-1533047243","200"
"https://www.wsj.com/articles/global-stocks-mixed-ahead-of-fed-rate-decision-1537949633","200"
"http://www.wsj.com/public/page/archive-2018-3-28.html","200"
"http://www.wsj.com/public/page/archive-2018-1-14.html","200"
"http://www.wsj.com/public/page/archive-2018-8-31.html","200"
"http://www.wsj.com/public/page/archive-2018-3-13.html","200"
"http://www.wsj.com/public/page/archive-2018-2-26.html","200"
"http://www.wsj.com/public/page/archive-2018-5-17.html","200"
"http://www.wsj.com/public/page/archive-2018-7-06.html","200"
"https://www.wsj.com/articles/whats-news-world-wide-1538104791","200"
"http://www.wsj.com/public/page/archive-2018-2-01.html","200"
"http://www.wsj.com/public/page/archive-2018-4-15.html","200"
"http://www.wsj.com/public/page/archive-2018-6-29.html","200"
"http://www.wsj.com/public/page/archive-2018-8-08.html","200"
"http://www.wsj.com/public/page/archive-2018-8-21.html","200"
"http://www.wsj.com/public/page/archive-2018-3-03.html","200"
"http://www.wsj.com/public/page/archive-2018-5-30.html","200"
"https://www.wsj.com/articles/french-retailer-carrefour-denies-takeover-talks-with-rival-casino-1537771045","200"
"https://www.wsj.com/articles/the-art-of-curating-review-making-museum-men-1534539457","200"
"https://www.wsj.com/articles/the-luxury-hotels-americas-wealthy-and-powerful-call-home-1538059496","200"
"https://www.wsj.com/articles/where-denmarks-elite-go-to-modestly-summer-1531924262","200"
"https://www.wsj.com/articles/ordering-coffee-through-your-car-new-apps-turn-cars-into-smartphones-raising-safety-questions-1537354800","200"
"https://www.wsj.com/articles/vending-machine-offers-new-twist-on-soft-serve-1536187897","200"
"https://www.wsj.com/articles/the-bachelorette-partys-over-venues-snub-bridezillas-and-their-entourages-1532704297","200"
"https://www.wsj.com/articles/new-hotel-or-affordable-housing-race-is-on-to-define-opportunity-zones-1531474200","200"
"https://www.wsj.com/articles/four-notable-new-yorkers-on-their-top-fall-arts-events-1536238801","200"
"https://www.wsj.com/articles/from-a-london-bookstore-to-the-u-s-reader-1530800834","200"
"https://www.wsj.com/articles/colorado-mountain-home-inspired-by-walden-asks-29-million-1532359950","200"
"https://www.wsj.com/articles/airbnb-proposes-giving-hosts-a-stake-in-the-company-1537552948","200"
"https://www.wsj.com/articles/a-fight-at-the-opera-casino-battle-on-the-cards-as-crown-fears-losing-sails-1533807049","200"
"https://www.wsj.com/articles/shopping-for-a-luxury-home-get-a-free-getaway-along-with-it-1533220233","200"
"https://www.wsj.com/articles/the-free-speech-university-1518824261","200"
"https://www.wsj.com/articles/how-conservatives-won-the-law-1532126300","200"
"https://www.wsj.com/articles/cracking-the-code-of-lifeat-light-speed-1524866614","200"
"https://www.wsj.com/articles/why-trumps-protectionism-is-futile-1527892068","200"
"https://www.wsj.com/articles/a-conservative-economics-of-dignity-1526679960","200"
"https://www.wsj.com/articles/in-the-eye-of-the-kavanaugh-storm-1537567024","200"
"https://www.wsj.com/articles/polarization-is-an-old-american-story-1517613751","200"
"https://www.wsj.com/articles/if-america-is-divided-so-is-europe-1530914306","200"
"https://www.wsj.com/articles/the-man-who-discovered-culture-wars-1527286035","200"
"https://www.wsj.com/articles/will-putin-ever-leave-could-he-if-he-wanted-1520635050","200"
"https://www.wsj.com/articles/the-makingand-unmakingof-a-jihadist-1525472372","200"
"https://www.wsj.com/articles/making-the-most-of-a-literary-inheritance-1524262456","200"
"https://www.wsj.com/articles/manhood-in-the-age-of-trump-1522443770","200"
"https://www.wsj.com/articles/will-china-impose-a-new-world-order-1518219178","200"
